,buytime,buyprice,stoploss,target,selltime,profit,open,high,close,low,5ema,9ema,21ema,rsi,openCloseDiff,ema5_highDiff,ema5_lowDiff
692,01-02-2021 02:30,470.42,474,441.78,01-02-2021 04:00,-0.761022065,473.4,474,471,470.42,469.1331782,466.7075146,462.2415797,75.99479416,0.506970849,1.026755656,0.273547428
693,01-02-2021 23:05,491.98,499.25,433.82,07-02-2021 22:45,-1.477702346,499.25,499.25,494,491.98,490.0736186,484.9442865,477.2050822,71.32852617,1.051577366,1.838033338,0.387491655
694,11-06-2021 00:15,521.25,531.85,436.45,14-06-2021 02:05,-2.033573141,527.53,531.85,523.5,521.25,517.0168229,511.4147496,504.1557817,82.23890236,0.763937596,2.788977558,0.812120315
695,02-09-2021 03:15,588.5,594.1,543.7,02-09-2021 23:45,-0.951571793,593.45,594.1,590.1,588.5,587.0416023,584.5171338,580.4768384,74.21359479,0.564495745,1.188082432,0.247816096
696,03-05-2022 23:45,688.95,695,640.55,03-05-2022 23:55,-0.878147906,694.5,695,690.1,688.95,687.1271902,685.941838,684.0669681,72.28787916,0.633549316,1.132778384,0.264577948
697,19-07-2022 23:45,569.8,578,504.2,20-07-2022 04:30,-1.439101439,578,578,571,569.8,567.5307922,565.7864941,562.1411457,79.15124358,1.211072664,1.811281626,0.398246367
698,10-08-2022 23:50,653,657,621,23-08-2022 23:50,-0.612557427,657,657,653.65,653,650.6699832,648.6785637,646.4468205,70.31381886,0.509893455,0.963472875,0.356817273
699,09-09-2022 00:00,661.35,668,608.15,13-09-2022 00:40,-1.005519014,665.95,668,662.4,661.35,658.7980605,655.5403807,651.4421435,76.18811756,0.533073054,1.377535853,0.385868224
700,09-05-2023 23:50,708.05,714.35,657.65,12-05-2023 04:15,-0.889767672,713.2,714.35,708.5,708.05,706.3080379,703.9658013,701.1730891,70.34308586,0.659001683,1.125773381,0.246022477
701,01-10-2018 04:00,1028.8,1037.6,958.4,01-10-2018 04:45,-0.855365474,1036,1037.6,1030.2,1028.8,1026.908228,1021.67847,1013.514304,72.16106005,0.55984556,1.030432884,0.183881377
702,11-11-2018 22:55,951,963.75,849,13-11-2018 22:45,-1.340694006,958.3,963.75,951.7,951,947.6692906,942.7741617,936.7302285,70.83433296,0.688719608,1.668556099,0.350232324
703,12-02-2019 00:55,836.5,844.5,772.5,12-02-2019 03:10,-0.95636581,843.85,844.5,836.6,836.5,835.4830036,831.4022979,823.4682714,70.5070558,0.859157433,1.067731957,0.121577571
704,20-09-2019 02:00,766.3,774.85,697.9,20-09-2019 02:20,-1.115751011,772.3,774.85,766.3,766.3,763.2770625,758.9519506,752.270726,73.86356634,0.776900168,1.493571332,0.394484858
705,18-10-2019 04:50,841.2,851,762.8,24-10-2019 00:30,-1.165002378,848,851,842.7,841.2,839.8210815,835.3601076,827.6286852,78.35718008,0.625,1.313621449,0.163922792
706,20-03-2020 02:50,806.8,815,741.2,20-03-2020 03:25,-1.016360932,813.15,815,808.3,806.8,799.7097654,792.1290391,781.4646382,75.2178391,0.59644592,1.876102406,0.878809446
707,23-03-2020 23:50,738.2,757.65,582.6,24-03-2020 03:10,-2.634787321,744.65,757.65,739.65,738.2,724.895705,717.2139005,711.9667898,74.18040855,0.671456389,4.323143277,1.802261588
708,09-03-2022 22:45,1979.3,2020,1653.7,15-03-2022 03:35,-2.056282524,1999,2020,1988.8,1979.3,1960.669184,1955.378685,1950.363955,73.91036555,0.510255128,2.937169131,0.941283102
709,24-01-2018 22:45,176.85,182.15,134.45,14-02-2018 01:15,23.97512016,181.05,182.15,176.85,176.85,173.9511039,173.4070212,172.4538271,76.67381375,2.31980116,4.501178223,1.639183564
710,13-03-2018 03:25,108.2,109.35,99,13-03-2018 23:45,8.502772643,109.35,109.35,108.7,108.2,108.1292313,107.5847685,106.5160657,74.54905306,0.594421582,1.116386537,0.065405433
711,08-05-2018 02:50,106.2,106.9,100.6,10-05-2018 02:00,5.27306968,106.75,106.9,106.2,106.2,105.1469188,104.0986256,102.8184347,79.27406505,0.515222482,1.639926313,0.991601911
712,08-11-2018 23:30,90.45,91,86.05,08-11-2018 23:40,-0.608070757,90.95,91,90.45,90.45,90.43184428,89.8589496,88.54227118,77.45668488,0.549752611,0.624346943,0.020072657
713,18-03-2019 23:45,95.35,96.2,88.55,18-03-2019 23:50,-0.891452543,95.95,96.2,95.4,95.35,95.27488322,94.98047142,94.44200777,70.40573807,0.573215216,0.961659853,0.078780051
714,19-05-2019 23:55,85.3,86.45,76.1,20-05-2019 00:30,-1.348182884,86.35,86.45,85.3,85.3,84.32968818,83.4438365,82.30333513,75.30768179,1.215981471,2.452645257,1.137528517
715,20-05-2019 01:05,87.7,88.15,84.1,20-05-2019 02:20,-0.513112885,88.15,88.15,87.7,87.7,87.55538309,87.15136113,85.75308698,77.75870897,0.510493477,0.674551229,0.164899553
716,30-10-2019 02:45,70.3,70.8,66.3,30-10-2019 05:30,-0.711237553,70.8,70.8,70.35,70.3,70.23307169,69.96452445,69.42849153,70.88741737,0.63559322,0.800746206,0.09520386
717,25-11-2019 23:10,77.55,78.15,72.75,27-11-2019 23:15,-0.773694391,78,78.15,77.55,77.55,77.27331338,76.65837494,75.61442347,79.62565748,0.576923077,1.121799892,0.356784804
718,18-03-2020 05:55,36.45,37.35,29.25,20-04-2020 04:45,-2.469135802,37.25,37.35,36.7,36.45,36.22424694,35.78157846,35.24152659,71.5471397,1.476510067,3.014064418,0.619349959
719,12-05-2020 23:55,33.65,33.9,31.65,13-05-2020 01:15,-0.742942051,33.85,33.9,33.65,33.65,33.47154179,33.24972466,32.8863943,77.42044091,0.59084195,1.263888537,0.530336446
720,02-06-2020 23:45,35.85,36.2,33.05,03-06-2020 01:05,-0.976290098,36.2,36.2,35.9,35.85,35.47525472,35.37378271,35.23887112,80.96198363,0.828729282,2.002058771,1.045314575
721,15-06-2020 00:40,42.4,42.8,39.2,15-06-2020 03:55,-0.943396226,42.8,42.8,42.4,42.4,42.32825531,42.08437781,41.53587341,70.6327493,0.934579439,1.102207219,0.169209174
722,15-06-2020 04:05,43.65,44.4,37.65,15-06-2020 04:15,-1.718213058,44.4,44.4,43.65,43.65,43.38090052,43.00602955,42.50543234,70.51035421,1.689189189,2.295269099,0.616493654
723,18-06-2020 04:55,51.9,52.7,45.5,22-06-2020 03:30,-1.541425819,52.25,52.7,51.9,51.9,51.43764276,51.09447542,50.65476775,73.18365332,0.669856459,2.395364777,0.890861729
724,24-06-2020 00:55,56.9,57.95,48.5,25-06-2020 03:05,-1.845342707,57.8,57.95,57,56.9,55.86335998,55.09965504,54.16979353,78.27081223,1.384083045,3.60075931,1.821862953
725,03-07-2020 04:55,51.2,51.8,46.4,08-07-2020 01:05,-1.171875,51.8,51.8,51.45,51.2,50.8327099,50.41211665,49.99236437,78.2134872,0.675675676,1.867355405,0.717363476
726,27-08-2020 00:25,50.45,50.9,46.85,27-08-2020 23:55,-0.89197225,50.8,50.9,50.5,50.45,50.28073994,49.95933552,49.32863649,80.54348315,0.590551181,1.216620945,0.335500616
727,30-08-2020 23:50,56.65,57.3,51.45,31-08-2020 05:10,9.179170344,57.3,57.3,56.8,56.65,55.07014135,54.08197837,53.02991142,81.35944908,0.872600349,3.891550879,2.788806097
728,07-12-2020 23:20,50.6,51.1,46.6,08-12-2020 02:20,-0.988142292,51.05,51.1,50.7,50.6,50.44918497,50.06348545,49.56875525,75.1144393,0.685602351,1.273610625,0.298053418
729,16-02-2021 22:55,80.4,83.9,52.4,16-02-2021 23:20,-4.353233831,81.2,83.9,80.6,80.4,76.87565081,74.70586503,71.7531702,91.68613098,0.738916256,8.37228747,4.38351889
730,09-04-2021 00:30,74.1,75.05,66.5,09-04-2021 05:50,-1.282051282,75.05,75.05,74.1,74.1,73.55721307,72.68232485,71.0687632,72.74814918,1.265822785,1.98905654,0.732505983
731,13-04-2021 04:25,72.05,73.45,60.85,12-05-2021 02:35,-1.943095073,72.95,73.45,72.45,72.05,71.08953912,70.21891916,69.23764461,81.12349031,0.68540096,3.213697594,1.333047721
732,13-05-2021 23:55,76.55,77,72.95,14-05-2021 00:20,-0.587851078,77,77,76.6,76.55,75.51794275,74.72897172,74.00566142,72.04581417,0.519480519,1.924749673,1.348213257
733,19-05-2021 01:25,79.85,81.15,69.45,03-06-2021 01:30,-1.628052599,80.8,81.15,80.1,79.85,78.58772717,77.3044819,75.907677,79.99156331,0.866336634,3.157452652,1.580805043
734,21-06-2021 04:40,80.15,81.2,71.75,21-06-2021 23:50,-1.310043668,81.15,81.2,80.4,80.15,79.64824393,78.89127089,77.57096713,75.30336622,0.924214418,1.911029643,0.626021298
735,11-08-2021 23:45,67.9,68.35,64.3,12-08-2021 00:30,-0.662739323,68.35,68.35,68,67.9,67.67180227,67.55609179,67.41299087,77.00979606,0.512070227,0.992242469,0.336079127
736,16-09-2021 23:50,60.5,61.15,55.3,20-09-2021 05:55,8.595041322,61,61.15,60.6,60.5,60.43462129,60.19338096,59.74931729,71.60518875,0.655737705,1.169875239,0.108063981
737,25-10-2022 05:15,56.65,57.2,52.25,25-10-2022 05:25,-0.970873786,57.2,57.2,56.65,56.65,56.41712408,55.9583748,54.98387563,74.78038017,0.961538462,1.368664192,0.411078408
738,03-11-2022 00:45,62.5,62.95,58.9,03-11-2022 03:55,-0.72,62.9,62.95,62.55,62.5,62.49082819,62.27134815,61.78100611,71.75384773,0.556438792,0.729423051,0.014674897
739,15-01-2023 23:00,99.4,100.45,91,17-01-2023 02:05,8.450704225,100.4,100.45,99.5,99.4,98.85313771,98.08465371,97.04788952,74.07819715,0.896414343,1.589708605,0.550163273
740,11-09-2023 23:50,100.8,101.7,93.6,13-09-2023 04:05,-0.892857143,101.35,101.7,100.8,100.8,100.0666208,99.59102123,98.92350658,73.4762334,0.542673902,1.606075905,0.727558726
741,21-09-2023 23:50,110.2,111.5,99.8,03-10-2023 05:15,-1.179673321,111.45,111.5,110.45,110.2,109.2225911,108.5418224,107.8038801,71.73091335,0.897263347,2.042519148,0.88694088
742,27-10-2023 00:15,94.75,95.3,90.35,27-10-2023 00:25,-0.580474934,95.3,95.3,94.75,94.75,94.1864378,93.32127487,91.70334202,77.28855148,0.577124869,1.168480792,0.594788596
743,03-01-2018 22:45,775.45,778.6,750.25,09-01-2018 03:00,3.249725966,779.95,778.6,775.65,775.45,773.7883772,772.7994364,771.226494,73.50919165,0.551317392,0.617983922,0.214278525
744,11-02-2018 22:45,720.05,730.1,639.65,26-02-2018 03:00,-1.395736407,734.6,730.1,723.25,720.05,717.6333534,716.0069309,714.1503757,71.89569455,1.545058535,1.707525894,0.335622048
745,08-03-2018 22:45,716.9,725,652.1,26-03-2018 00:00,-1.129864695,725,725,719,716.9,716.8264463,715.2711696,711.9062921,78.79443962,0.827586207,1.127386719,0.010259968
746,22-05-2018 23:55,769.05,775,721.45,23-05-2018 00:15,-0.773681815,775,775,769.95,769.05,764.8558443,760.3033534,754.7876109,72.21084138,0.651612903,1.308923318,0.545368405
747,13-11-2019 22:50,1758,1775.25,1620,21-11-2019 23:15,7.849829352,1773.15,1775.25,1758.5,1758,1728.11367,1712.725795,1698.262712,75.54569726,0.826213236,2.655193919,1.700018774
748,16-04-2020 23:45,1245,1266.1,1076.2,16-04-2020 23:50,-1.694779116,1255,1266.1,1246.25,1245,1238.44931,1233.640755,1226.595488,74.8080209,0.697211155,2.183926246,0.526159855
749,17-04-2020 00:00,1267.15,1287.95,1100.75,24-04-2020 00:15,-1.641478909,1285.4,1287.95,1273.5,1267.15,1263.74424,1253.268066,1238.23365,75.07233168,0.925781858,1.879402155,0.268773236
750,13-10-2022 23:45,1827,1842.8,1700.6,17-10-2022 05:45,-0.864805692,1839.15,1842.8,1829.45,1827,1824.066414,1822.139396,1817.126637,72.77634382,0.527417557,1.016582686,0.160568458
751,13-02-2018 23:00,1475,1488,1371,15-02-2018 22:45,-0.881355932,1484.5,1488,1475,1475,1460.233097,1447.371397,1433.246889,78.12044309,0.63994611,1.866055337,1.001145994
752,20-03-2018 02:50,1217,1238.8,1042.6,02-04-2018 01:25,-1.791290058,1235,1238.8,1220,1217,1213.078182,1203.155701,1189.779949,72.13814192,1.214574899,2.076349528,0.322252913
753,18-04-2018 03:00,1351,1363.7,1249.4,18-04-2018 03:50,-0.940044412,1360,1363.7,1353.1,1351,1339.953056,1325.658974,1306.260004,83.02071232,0.507352941,1.741361298,0.817686456
754,20-04-2018 01:40,1555.2,1568,1452.8,23-04-2018 00:05,-0.823045267,1565,1568,1556.85,1555.2,1551.191437,1540.891212,1520.103896,73.22816711,0.520766773,1.071974669,0.257752238
755,23-08-2018 23:55,2050.25,2094.4,1697.05,11-09-2018 04:40,17.22716742,2068.9,2094.4,2056,2050.25,2044.715724,2007.160469,1924.763234,80.20537001,0.623519745,2.37224391,0.269931787
756,31-10-2018 00:20,1246.1,1267.75,1072.9,31-10-2018 03:05,-1.737420753,1255.2,1267.75,1248.5,1246.1,1241.619461,1233.080719,1221.009213,77.26442468,0.533779477,2.06117447,0.35956499
757,19-02-2019 23:10,1229.8,1238.45,1160.6,25-02-2019 02:30,-0.703366401,1238,1238.45,1231.75,1229.8,1225.292509,1218.071682,1208.078531,75.97987906,0.504846527,1.062416031,0.366522307
758,23-05-2019 01:00,1182,1197.85,1055.2,17-06-2019 05:15,10.72758037,1197.85,1197.85,1182,1182,1176.906426,1169.011587,1154.224448,73.72735846,1.323204074,1.748430479,0.430928468
759,22-09-2019 23:55,1325.65,1340.2,1209.25,23-09-2019 00:10,-1.097574775,1341,1340.2,1326,1325.65,1314.368685,1299.725771,1267.827952,71.92874893,1.118568233,1.927422374,0.851002502
760,30-12-2019 23:30,1046.05,1054.95,974.85,31-12-2019 00:10,-0.85081975,1053.55,1054.95,1048,1046.05,1043.181648,1036.334499,1024.443211,80.74104395,0.526790375,1.115536472,0.274207926
761,16-01-2020 22:45,1165.1,1175.65,1080.7,16-01-2020 22:50,-0.905501674,1173.55,1175.65,1166.5,1165.1,1161.857693,1154.323434,1141.583023,77.73264767,0.60074134,1.173164367,0.278285716
762,16-01-2020 22:55,1172,1182.9,1084.8,16-01-2020 23:20,-0.93003413,1181.1,1182.9,1172.1,1172,1169.547864,1162.162998,1147.62316,72.05385611,0.762001524,1.128762904,0.209226654
763,23-04-2020 00:40,972.5,984.5,876.5,03-05-2020 23:55,9.871465296,983,984.5,973.75,972.5,971.2696359,957.7969601,924.9605814,80.65081079,0.940996948,1.343866343,0.126515593
764,28-05-2020 05:35,913.25,929,787.25,28-05-2020 23:45,-1.72460991,924.45,929,918.4,913.25,906.0858399,894.449975,880.3471695,78.63923191,0.654443182,2.466540376,0.784468666
765,05-06-2020 00:10,1130,1140,1050,05-06-2020 03:30,-0.884955752,1140,1140,1131.4,1130,1124.62298,1113.379605,1089.201503,72.57243446,0.754385965,1.348861367,0.475842441
766,10-07-2020 00:45,1165.85,1173.7,1103.05,10-07-2020 04:00,-0.673328473,1172.75,1173.7,1165.85,1165.85,1163.630849,1157.234226,1143.41075,72.57772751,0.588360691,0.857898197,0.190346197
767,07-12-2020 02:00,1347.15,1359,1252.35,07-12-2020 02:35,-0.879634785,1357,1359,1350,1347.15,1342.437612,1331.931267,1315.888874,76.87737969,0.515843773,1.218718794,0.349804284
768,23-02-2021 23:10,1201.3,1210,1131.7,02-03-2021 01:55,-0.724215433,1209.95,1210,1203,1201.3,1194.28653,1184.625254,1171.807549,74.11399412,0.574403901,1.298633902,0.583823376
769,02-03-2021 02:00,1213.15,1235,1038.35,03-03-2021 00:35,-1.801096319,1225,1235,1214.1,1213.15,1194.59997,1183.214459,1172.79637,72.81884886,0.889795918,3.271257505,1.529079684
770,13-06-2021 23:50,1335,1364,1103,14-06-2021 23:45,-2.172284644,1356.65,1364,1348,1335,1329.136336,1320.221846,1311.965438,76.56258681,0.637599971,2.555987067,0.439225737
771,30-08-2021 23:55,1224.05,1233.3,1150.05,02-09-2021 00:10,-0.755688085,1233,1233.3,1225.05,1224.05,1214.008286,1205.959278,1197.948927,72.53468337,0.644768856,1.564235284,0.820367939
772,11-10-2021 03:30,1165.6,1180,1050.4,25-11-2021 22:55,9.883321894,1175,1180,1166.2,1165.6,1161.423131,1158.117709,1153.967914,70.97696703,0.74893617,1.574310953,0.358344994
773,09-12-2021 04:45,1131,1155,939,14-12-2021 01:10,-2.122015915,1144.95,1155,1131,1131,1112.545025,1098.25293,1081.944683,75.84205822,1.218393816,3.675755379,1.631739578
774,20-05-2022 00:30,973,982.25,899,20-05-2022 03:10,-0.950668037,982.25,982.25,975.25,973,969.9777174,960.7527909,946.0446965,79.64077045,0.712649529,1.249405202,0.310614861
775,02-08-2022 00:00,985,994.3,910.6,10-08-2022 05:55,7.553299492,994.3,994.3,987,985,981.8455313,975.6770095,968.6505073,70.30069322,0.734184854,1.252586612,0.320250628
