,buytime,buyprice,stoploss,target,selltime,profit,open,high,close,low,5ema,9ema,21ema,rsi,openCloseDiff,ema5_highDiff
429,13-11-2019 22:45,737.65,712,1122.4,16-01-2020 22:45,-3.477258863,713.1,737.65,736.35,712,738.828342,739.9498602,742.6802973,29.37768132,3.157465879,0.159487931
430,16-01-2020 22:50,743,734.35,872.75,16-02-2020 23:00,-1.164199192,735.45,743,742.9,734.35,746.9890807,750.4152611,754.490814,32.17785704,1.00282676,0.534021292
431,02-03-2020 04:45,666.7,657.3,807.7,05-03-2020 22:45,-1.409929504,661.2,666.7,666.7,657.3,669.3993394,674.2133697,680.9339855,28.92764593,0.824958752,0.403247999
432,05-03-2020 22:50,664.65,657.5,771.9,06-03-2020 00:15,-1.075754156,658.4,664.65,663.75,657.5,669.9907456,673.7112801,677.7357603,28.8853588,0.806026365,0.797137227
433,12-03-2020 00:00,590.25,580,744,12-03-2020 00:40,-1.736552308,581.5,590.25,587.95,580,595.1373901,603.5779747,613.6974089,23.4196725,1.097032061,0.821220476
434,12-03-2020 23:50,532.8,524,664.8,13-03-2020 00:50,-1.651651652,524.75,532.8,530.75,524,542.9291148,549.2773501,557.6523247,27.53400431,1.130475742,1.865642223
435,13-03-2020 04:35,609.35,602.05,718.85,13-03-2020 05:35,-1.197997867,603.8,609.35,609.25,602.05,611.0697414,612.8566209,607.317579,54.49704738,0.89454247,0.281431277
436,18-03-2020 00:30,546,537.05,680.25,18-03-2020 01:20,-1.639194139,540,546,544,537.05,549.4421122,551.365245,554.5929166,38.20610512,0.735294118,0.626474039
437,18-03-2020 03:35,514.75,510.8,574,18-03-2020 03:45,-0.767362797,511.7,514.75,514.55,510.8,515.7873029,519.4540782,527.2158071,32.11456712,0.553882033,0.201110584
438,18-03-2020 03:55,506.65,492.4,720.4,18-03-2020 23:45,-2.812592519,504.05,506.65,506.65,492.4,508.5437882,512.1390304,520.9100964,29.60013026,0.513174775,0.372394327
439,18-03-2020 23:55,501.25,492.25,636.25,19-03-2020 05:25,-1.795511222,494.8,501.25,500,492.25,507.7843325,511.9260278,513.2831934,42.40071946,1.04,1.28683224
440,24-03-2020 00:05,432,423.7,556.5,24-03-2020 00:20,-1.921296296,425.1,432,429.45,423.7,432.6029048,434.0313286,434.0497623,46.05729379,1.012923507,0.1393668
441,24-03-2020 00:35,425.3,419.9,506.3,24-03-2020 00:45,-1.269691982,420.95,425.3,425.1,419.9,425.6981974,427.6099598,430.3505479,44.77722864,0.976240884,0.093539838
442,24-03-2020 05:20,407.95,403,482.2,24-03-2020 05:30,-1.213383993,403.75,407.95,406.4,403,408.0787041,410.1116758,414.0072526,35.59845794,0.652066929,0.031539035
443,24-03-2020 05:35,402.95,396,507.2,24-03-2020 05:50,-1.724779749,398.15,402.95,400.6,396,403.045542,405.751578,410.8676578,32.60919707,0.611582626,0.023705001
444,01-06-2020 04:50,587.05,583.5,640.3,01-06-2020 05:25,-0.604718508,583.95,587.05,586.95,583.5,587.0729274,588.7230221,591.4533956,34.66082953,0.51111679,0.003905371
445,11-06-2020 04:05,610.85,604,713.6,11-06-2020 04:40,-1.12138823,607.35,610.85,610.5,604,612.7967307,614.3858922,615.9723478,39.80178649,0.515970516,0.317679689
446,11-06-2020 23:50,587.65,582,672.4,12-06-2020 00:10,-0.961456649,583.75,587.65,587.2,582,588.9983609,590.6492915,595.7408377,36.81370563,0.58753406,0.228924384
447,03-02-2021 23:05,1179.85,1172.75,1286.35,25-02-2021 02:05,9.026571174,1173.15,1179.85,1179.05,1172.75,1181.013935,1183.853708,1187.877837,41.42036941,0.500402867,0.098553892
448,18-06-2021 00:40,1434.6,1425,1578.6,18-06-2021 01:20,-0.669176077,1425.4,1434.6,1433.8,1425,1434.996144,1439.536871,1447.843735,33.55225645,0.585855768,0.02760591
449,19-08-2021 23:50,1492.35,1479.55,1684.35,20-08-2021 03:35,-0.857707642,1481.9,1492.35,1491.5,1479.55,1493.665966,1495.212314,1493.923657,48.44572941,0.643647335,0.088103117
450,28-11-2021 22:50,1661.25,1642.7,1939.5,19-12-2021 22:45,-1.116629044,1649.1,1661.25,1661.05,1642.7,1671.816187,1679.499913,1689.836525,29.61828349,0.71942446,0.632018491
451,19-12-2021 23:00,1631,1614.3,1881.5,19-12-2021 23:55,-1.023911711,1617,1631,1630.95,1614.3,1632.094889,1640.544553,1653.477665,33.16293029,0.855329716,0.067084889
452,21-02-2022 22:45,1679.9,1637.15,2321.15,23-02-2022 22:45,-2.544794333,1637.15,1679.9,1679.9,1637.15,1687.274299,1690.827232,1697.625562,21.72544478,2.544794333,0.437053966
453,06-03-2022 23:15,1443.75,1426.5,1702.5,08-03-2022 01:00,-1.194805195,1429.05,1443.75,1438,1426.5,1447.307113,1457.396269,1472.070996,30.11571717,0.622392211,0.24577457
454,06-06-2022 23:50,1314.25,1305.05,1452.25,06-06-2022 23:55,-0.700019022,1305.25,1314.25,1314.2,1305.05,1317.694549,1320.809749,1323.652153,39.45049516,0.681022675,0.261407281
455,15-08-2022 23:50,1586.5,1555,2059,22-08-2022 05:55,-1.985502679,1562.8,1586.5,1578.2,1555,1593.634327,1604.873048,1616.522504,31.24050219,0.97579521,0.447676567
456,28-08-2022 23:45,1650,1614.1,2188.5,24-01-2023 01:25,-2.175757576,1634,1650,1649,1614.1,1668.623856,1671.323266,1671.082503,33.43775267,0.909642207,1.116120663
457,02-08-2023 23:45,1819.1,1807.35,1995.35,03-08-2023 02:30,-0.645923808,1808,1819.1,1818,1807.35,1819.111579,1818.036617,1815.706045,55.82476399,0.550055006,0.000636496
458,24-08-2023 23:45,1774.95,1760,1999.2,25-08-2023 01:00,-0.842277247,1760,1774.95,1771.75,1760,1776.283906,1777.20855,1779.112513,33.10877036,0.663186115,0.075095302
459,13-09-2018 23:50,538.38,534.47,597.03,14-09-2018 03:25,-0.726252833,534.53,538.38,537.38,534.47,539.1469541,540.8992118,543.3315104,28.16525572,0.530350962,0.142253247
460,09-10-2018 23:50,528.5,524.7,585.5,10-10-2018 01:35,-0.719016083,525.5,528.5,528.4,524.7,530.3101809,531.8071225,532.983432,39.47834158,0.548826646,0.34134379
461,19-10-2018 05:30,479.83,477,522.28,23-10-2018 05:25,-0.589792218,477.13,479.83,479.63,477,480.0238407,481.5565752,484.8481662,29.66974517,0.521235119,0.040381478
462,24-10-2018 23:50,489.9,484.8,566.4,26-10-2018 03:20,-1.041028781,486.45,489.9,489.88,484.8,490.0824812,489.6994207,488.5005188,53.96526839,0.700171471,0.037234788
463,04-12-2018 23:35,514.2,511,562.2,06-12-2018 00:45,-0.622325943,511.6,514.2,514.18,511,514.391223,515.4316466,516.8513845,37.45610586,0.501769808,0.037174619
464,06-12-2018 22:55,487.2,482.25,561.45,06-12-2018 23:20,-1.016009852,482.35,487.2,486.5,482.25,491.6362233,496.2484117,501.9892655,21.47863844,0.85303186,0.902338586
465,12-12-2018 02:25,479.25,475.35,537.75,14-12-2018 02:20,-0.813771518,475.75,479.25,478.93,475.35,480.4666307,481.9758091,483.3933799,34.41695988,0.663980122,0.253218555
466,02-03-2020 04:45,549.25,545,613,08-03-2020 23:45,-0.773782431,545.9,549.25,549.2,545,550.3716513,552.8921207,556.5760919,29.15400361,0.600873999,0.20379888
467,11-03-2020 23:55,515.5,511.75,571.75,12-03-2020 01:45,-0.727449079,511.95,515.5,514.65,511.75,520.9469386,526.0718856,531.7965363,22.44711595,0.524628388,1.045584141
468,16-03-2020 05:45,451.3,447.45,509.05,16-03-2020 23:55,-0.85309107,448.1,451.3,451.15,447.45,451.4039957,453.3637228,458.2272712,32.23097687,0.676050094,0.023038281
469,18-03-2020 23:50,383.75,376.35,494.75,23-04-2020 23:50,28.92508143,377.7,383.75,382.15,376.35,404.9641604,415.9986711,427.6494399,17.24930762,1.164464216,5.238527872
470,24-04-2020 00:55,474.45,471.1,524.7,24-04-2020 02:05,-0.706080725,471.5,474.45,474,471.1,475.8278118,478.1732774,479.9579491,39.85283549,0.52742616,0.289561015
471,03-05-2020 23:50,520.4,514.55,608.15,04-05-2020 00:30,-1.124135281,514.65,520.4,517.25,514.55,528.5961188,531.9505408,531.5533737,36.71914113,0.502658289,1.550544633
472,07-05-2020 01:35,514.8,511.95,557.55,07-05-2020 02:35,-0.553613054,512.05,514.8,514.7,511.95,514.9530082,517.1666546,520.9345875,37.75425325,0.514863027,0.029713035
473,11-06-2020 23:45,570,555.2,792,24-06-2020 05:15,-2.596491228,555.2,570,569.3,555.2,574.8660832,576.0801559,577.0338722,23.83514401,2.476725804,0.846472489
474,23-07-2020 23:50,648.5,643.3,726.5,13-08-2020 00:20,12.02775636,644.35,648.5,648.2,643.3,648.9801092,650.2584361,651.6434215,39.28874537,0.593952484,0.073979037
475,21-09-2020 04:50,806.9,798,940.4,22-09-2020 00:15,-1.102986739,799.2,806.9,803.95,798,807.4954474,813.7169098,824.2591253,23.46294277,0.590832763,0.073740026
476,15-10-2020 00:15,876.65,869.6,982.4,15-10-2020 00:45,-0.804197798,870.9,876.65,876,869.6,876.6573355,879.7678078,884.1076229,38.11000727,0.582191781,0.000836762
477,16-10-2020 00:15,831.2,821.05,983.45,28-10-2020 23:45,-1.221126083,822.45,831.2,828.75,821.05,832.2704347,838.4727743,845.9790226,35.5417968,0.760180995,0.128616217
478,13-01-2021 23:00,1024.4,1006.6,1291.4,15-01-2021 00:50,-1.737602499,1011.5,1024.4,1024.1,1006.6,1030.031679,1036.816118,1043.958519,34.50690072,1.230348599,0.546748181
479,25-04-2021 23:50,937.35,929.3,1058.1,26-04-2021 00:35,-0.858804075,930.65,937.35,936.6,929.3,943.9485588,948.009536,952.8805557,27.58589493,0.635276532,0.699037964
480,20-06-2021 23:50,968.75,961.25,1081.25,07-07-2021 00:15,-0.774193548,962.9,968.75,967.95,961.25,970.0474176,972.4973319,975.9155058,32.85575007,0.521721163,0.133747852
481,12-10-2021 00:00,1281.45,1267.5,1490.7,12-10-2021 00:10,-1.088610558,1269.5,1281.45,1280,1267.5,1285.425202,1290.896498,1297.641837,32.09441037,0.8203125,0.309251948
482,21-10-2021 00:05,1208,1195,1403,21-10-2021 01:15,-1.07615894,1195.5,1208,1207.35,1195,1212.487178,1218.186161,1225.234695,31.33485939,0.981488384,0.370080416
483,22-11-2021 22:50,1101.1,1090.3,1263.1,23-12-2021 22:45,14.71256017,1093.9,1101.1,1101.1,1090.3,1104.063195,1105.907706,1107.935283,40.34435173,0.653891563,0.268389972
484,13-01-2022 22:55,1309.45,1297.1,1494.7,13-01-2022 23:30,-0.943144068,1298.65,1309.45,1309,1297.1,1313.160185,1320.363441,1331.398488,29.20924098,0.790679908,0.282538636
485,24-01-2022 22:50,1112.65,1093.15,1405.15,26-01-2022 22:55,-1.752572687,1094.3,1112.65,1111.8,1093.15,1113.256792,1116.175366,1119.960835,43.2210933,1.574024105,0.054505988
486,10-03-2022 22:45,1188.5,1176.3,1371.5,15-03-2022 04:30,-1.026503997,1180,1188.5,1186.45,1176.3,1189.287664,1189.948937,1189.354857,42.72136832,0.543638586,0.066229856
487,17-04-2022 23:50,1103.9,1095.35,1232.15,18-04-2022 00:00,-0.774526678,1095.75,1103.9,1103.8,1095.35,1112.03607,1117.110154,1123.78483,26.52011134,0.729298786,0.731637274
488,18-04-2022 00:10,1099,1090,1234,18-04-2022 02:40,-0.818926297,1093,1099,1098.5,1090,1099.742927,1105.123359,1115.273499,29.73893297,0.500682749,0.06755465
489,18-07-2022 23:55,893,888.5,960.5,19-07-2022 02:10,-0.503919373,888.5,893,893,888.5,894.0383905,895.8434762,897.8958491,38.42067801,0.503919373,0.11614608
490,25-09-2022 23:50,890.9,882,1024.4,21-10-2022 01:45,14.98484678,882.5,890.9,890.85,882,891.5151052,893.1207052,895.1349118,42.19804023,0.937307066,0.068995484
491,04-04-2023 23:50,1089.8,1082.8,1194.8,11-04-2023 23:45,-0.642319692,1082.8,1089.8,1088.65,1082.8,1091.733075,1093.812776,1094.955475,37.98017199,0.537362789,0.177064791
492,17-04-2023 00:10,1026.65,1020.75,1115.15,17-04-2023 00:20,-0.574684654,1020.75,1026.65,1026.45,1020.75,1028.751306,1037.256142,1051.380671,20.34266512,0.555311998,0.204257882
493,20-07-2023 23:50,1134.85,1122.55,1319.35,21-07-2023 00:05,-1.08384368,1122.55,1134.85,1134.75,1122.55,1141.490952,1146.061579,1150.069982,33.67424394,1.07512668,0.581778734
494,21-07-2023 00:10,1128.5,1121.25,1237.25,21-07-2023 02:30,-0.642445724,1121.3,1128.5,1128.45,1121.25,1130.434632,1135.514263,1143.274146,35.3574206,0.633612477,0.171140583
495,18-06-2019 00:05,1824,1800,2184,18-06-2019 23:45,-1.315789474,1808.8,1824,1819.7,1800,1837.935025,1861.102793,1892.833538,15.0045673,0.598999835,0.758189197
496,02-10-2019 23:50,2716.25,2690.3,3105.5,03-10-2019 00:35,-0.955361252,2695.75,2716.25,2714.95,2690.3,2724.552687,2729.216378,2734.772109,39.64605414,0.707195344,0.30473578
497,03-12-2019 22:45,3385,3329.55,4216.75,04-12-2019 04:50,-1.638109306,3349,3385,3367,3329.55,3415.253643,3420.278537,3416.748442,31.3738477,0.534600535,0.88583882
498,04-12-2019 22:45,3214,3171.05,3858.25,09-12-2019 03:10,-1.336341008,3174.8,3214,3212,3171.05,3297.569849,3331.395351,3366.469666,12.21999362,1.158156912,2.53428595
499,05-03-2020 22:50,2974.9,2903.35,4048.15,08-03-2020 23:45,-2.405122861,2903.35,2974.9,2964.2,2903.35,2986.434078,3006.903628,3028.816839,35.31937376,2.052830443,0.386215741
500,15-03-2020 23:55,2537.05,2500,3092.8,16-03-2020 23:50,-1.460357502,2504.65,2537.05,2532.25,2500,2566.219429,2603.304387,2649.170656,28.17697114,1.089939777,1.136669323
501,16-03-2020 23:55,2510,2488.25,2836.25,17-03-2020 05:25,-0.866533865,2491,2510,2505.9,2488.25,2511.869531,2516.680297,2529.347933,40.50405153,0.594596752,0.074427884
502,17-03-2020 05:55,2434,2410,2794,17-03-2020 23:55,-0.986031224,2410.9,2434,2429.65,2410,2434.456664,2451.83318,2483.561567,25.49373635,0.771716091,0.018758343
503,23-03-2020 00:10,2165,2141,2525,23-03-2020 00:15,-1.108545035,2142.7,2165,2165,2141,2189.510492,2243.263614,2337.932647,19.99576551,1.030023095,1.119450749
504,24-03-2020 01:00,2035.1,2011.55,2388.35,24-03-2020 02:40,-1.157191293,2016.75,2035.1,2033,2011.55,2036.010771,2048.830839,2078.272904,34.24431782,0.799311363,0.044733115
505,25-03-2020 00:20,1990,1975,2215,25-03-2020 00:50,-0.753768844,1977.9,1990,1989.9,1975,2000.343789,2015.550121,2036.46709,37.81474421,0.603045379,0.517100583
506,29-03-2020 23:50,2014.8,1984.2,2473.8,09-04-2020 00:30,22.78141751,1984.2,2014.8,2005.75,1984.2,2035.378515,2056.824922,2086.30319,24.60770699,1.074411068,1.011041179
507,26-04-2020 23:55,2387.5,2354,2890,06-08-2020 23:45,-1.403141361,2372,2387.5,2385,2354,2388.633094,2397.600509,2408.051326,42.26468675,0.545073375,0.047436908
508,29-09-2020 00:45,2227.85,2210,2495.6,09-11-2020 00:15,12.01831362,2210.1,2227.85,2223,2210,2229.567979,2239.69979,2243.059214,43.54026112,0.580296896,0.077054336
509,01-02-2021 04:20,2929.35,2895.4,3438.6,21-02-2021 23:35,-1.158960179,2901.8,2929.35,2925.85,2895.4,2932.790633,2938.352681,2933.277159,49.53413849,0.821983355,0.117316011
510,05-04-2021 23:50,2865.8,2843.1,3206.3,11-04-2021 23:45,-0.792099937,2845.7,2865.8,2860.95,2843.1,2876.220215,2884.76789,2892.456979,33.3037501,0.533039725,0.362288493
511,14-09-2021 00:25,3299.9,3280,3598.4,14-09-2021 03:25,-0.603048577,3280,3299.9,3299.9,3280,3302.975915,3306.127458,3301.779823,50.94227905,0.603048577,0.093125577
512,19-10-2021 23:55,2879,2857.4,3203,20-10-2021 04:10,-0.750260507,2858,2879,2877.5,2857.4,2882.865238,2891.416806,2905.179558,30.54721235,0.67767159,0.134076277
513,25-10-2021 23:55,2702.3,2679.6,3042.8,28-10-2021 00:10,-0.840025164,2685.4,2702.3,2699.95,2679.6,2715.319961,2730.823542,2747.547994,28.94691154,0.538898868,0.479500057
514,28-11-2021 22:50,2452.85,2429.45,2803.85,16-12-2021 01:30,-0.953992295,2430.5,2452.85,2442.8,2429.45,2471.527418,2488.299137,2507.322978,24.44174081,0.50352055,0.755703435
515,24-01-2022 22:50,2222,2193.45,2650.25,24-01-2022 22:55,-1.284878488,2196.55,2222,2220.8,2193.45,2231.531719,2241.526388,2255.079734,35.13005741,1.091948847,0.427137944
516,24-01-2022 23:00,2212.35,2170.65,2837.85,26-01-2022 22:45,-1.884873551,2186.4,2212.35,2211.6,2170.65,2214.858542,2226.720889,2245.45102,37.99326669,1.139446555,0.113259678
517,13-02-2022 22:50,2161.8,2135,2563.8,21-02-2022 22:45,-1.239707651,2146,2161.8,2158.8,2135,2177.490994,2189.408354,2202.149677,25.49638964,0.592921994,0.720599702
518,21-12-2022 03:35,2242.45,2230,2429.2,21-12-2022 04:45,-0.555196325,2230,2242.45,2242.45,2230,2243.057787,2247.677322,2256.133549,35.56145433,0.555196325,0.027096372
519,26-02-2023 22:55,1799.95,1784.55,2030.95,26-02-2023 23:05,-0.855579322,1786,1799.95,1799,1784.55,1800.63993,1805.045762,1809.350603,41.8402698,0.72262368,0.038315804
520,23-03-2023 23:55,1685,1669,1925,24-03-2023 00:50,-0.949554896,1672.15,1685,1682,1669,1698.367071,1712.797853,1730.431783,18.71506315,0.585612366,0.787054325
521,26-07-2023 23:50,2464.7,2445,2760.2,27-07-2023 01:25,-0.799285917,2447.4,2464.7,2461,2445,2469.891539,2477.252482,2487.313146,34.22242736,0.552620886,0.210192978
522,29-09-2019 23:45,1236.65,1228.2,1363.4,30-09-2019 00:55,-0.683297619,1228.8,1236.65,1235.9,1228.2,1242.133715,1243.620877,1245.523542,28.34431053,0.574480136,0.441475452
523,02-03-2020 04:45,1179.1,1166.15,1373.35,03-03-2020 23:15,-1.09829531,1169.8,1179.1,1179.05,1166.15,1179.550063,1182.347562,1185.786605,39.29206689,0.784529918,0.038155473
524,08-03-2020 23:50,1106.45,1099.65,1208.45,09-03-2020 00:05,-0.614578155,1099.8,1106.45,1106,1099.65,1117.200739,1123.217706,1128.078795,29.67797806,0.560578662,0.962292549
525,12-03-2020 01:35,1026,1008.5,1288.5,12-03-2020 05:10,-1.705653021,1015,1026,1025.35,1008.5,1033.859817,1041.90329,1056.89946,17.86411222,1.00941142,0.760240113
526,16-03-2020 23:55,970.85,958.35,1158.35,18-03-2020 00:45,-1.287531545,961.3,970.85,969.25,958.35,975.9360803,984.431444,997.262247,29.51998563,0.820221821,0.521148913
527,18-03-2020 05:40,877.4,865.75,1052.15,18-03-2020 23:45,-1.327786642,867,877.4,875.3,865.75,879.8552132,887.3236776,900.606951,28.53205107,0.948246316,0.279047407
528,18-03-2020 23:55,813.45,797,1060.2,22-03-2020 23:45,-2.022250907,798,813.45,813.45,797,830.4023095,847.6856981,874.2575232,28.15366029,1.899317721,2.041457415
529,30-03-2020 00:00,875.5,861.5,1085.5,30-03-2020 02:05,-1.599086236,865.4,875.5,872,861.5,877.9205055,885.2848275,893.8641764,34.61108567,0.756880734,0.275708956
530,13-05-2020 23:50,905.45,896.05,1046.45,14-05-2020 00:55,-1.038157822,898.1,905.45,903.5,896.05,913.4654855,918.9271797,924.7509053,26.76085837,0.597675706,0.877480933
531,22-05-2020 01:10,841.9,836.55,922.15,22-05-2020 03:45,-0.635467395,836.7,841.9,841.9,836.55,844.54664,848.2204798,853.4356444,35.73417217,0.617650552,0.313379965
532,11-06-2020 23:50,942.65,933.85,1074.65,29-06-2020 05:10,14.00307643,935.5,942.65,942.65,933.85,952.8531714,958.9786365,965.941618,25.22515889,0.758499973,1.070802066
533,24-10-2021 23:55,1665.8,1655.55,1819.55,25-10-2021 00:10,-0.615319966,1656.45,1665.8,1665.6,1655.55,1668.107215,1671.919746,1677.367451,36.86256889,0.549351585,0.138313369
534,28-11-2021 22:55,1473.15,1465.35,1590.15,19-12-2021 22:45,-0.52947765,1465.35,1473.15,1473,1465.35,1475.617158,1480.57503,1487.942806,31.05079296,0.519348269,0.167194961
535,24-01-2022 22:50,1457.5,1446.45,1623.25,26-01-2022 22:45,-0.758147513,1447.4,1457.5,1455.55,1446.45,1467.03806,1472.258725,1477.718778,35.00346712,0.559925801,0.650157648
536,13-02-2022 22:50,1486.45,1473.25,1684.45,14-02-2022 04:00,-0.888021797,1477.4,1486.45,1485.05,1473.25,1497.663986,1505.016782,1512.113781,25.25955686,0.515134171,0.748765136
537,07-03-2022 22:50,1301.8,1293,1433.8,13-03-2022 23:45,10.13980642,1294.05,1301.8,1300.95,1293,1310.363987,1314.46193,1316.594661,37.26071997,0.530381644,0.653557906
538,24-04-2022 23:50,1340.85,1328.45,1526.85,05-05-2022 23:45,-0.924786516,1329.3,1340.85,1339.9,1328.45,1344.315861,1348.161447,1353.349701,34.11924076,0.791103814,0.257815986
539,06-06-2022 23:50,1369.9,1361.85,1490.65,07-06-2022 01:05,-0.587634134,1361.85,1369.9,1368.95,1361.85,1371.513395,1374.198471,1377.509749,36.35083114,0.518645677,0.117636119
540,26-01-2023 22:50,1623.45,1608.2,1852.2,26-01-2023 23:00,-0.939357541,1614.1,1623.45,1622.7,1608.2,1632.86479,1638.864591,1645.584053,27.36354578,0.529980896,0.57658113
541,29-01-2023 22:50,1603.2,1586.75,1849.95,30-01-2023 03:15,-1.026072854,1586.75,1603.2,1601,1586.75,1604.195257,1606.784623,1608.419897,43.54669362,0.890068707,0.062040864
542,04-05-2023 23:45,1659,1626.2,2151,05-05-2023 05:00,-1.977094635,1639,1659,1652.5,1626.2,1702.869613,1711.35833,1715.959303,15.13647141,0.816944024,2.57621678
543,16-01-2018 23:05,475.4,470,556.4,22-01-2018 04:55,-1.13588557,470.2,475.4,474.95,470,475.7536252,477.3174777,479.297137,41.30791658,1.000105274,0.074329491
544,31-01-2018 00:25,407,397.15,554.75,31-01-2018 01:10,-2.42014742,398.65,407,406.6,397.15,407.3746799,410.5307036,415.8155873,33.8557396,1.955238564,0.091974268
545,31-01-2018 03:25,412.65,408.5,474.9,26-02-2018 22:50,15.08542348,409.95,412.65,412.6,408.5,413.4555311,413.5270672,411.798457,52.37648852,0.642268541,0.194828958
546,22-03-2018 23:45,423.15,416.1,528.9,26-04-2018 01:10,24.99113789,418.45,423.15,422.65,416.1,425.5418586,426.2770329,426.7896116,27.78816575,0.993730037,0.562073647
547,05-06-2018 01:10,470,467.6,506,05-06-2018 01:25,-0.510638298,467.6,470,470,467.6,470.2026579,470.9138125,472.2127247,40.20121394,0.510638298,0.043100125
548,28-09-2018 02:00,398.05,393.85,461.05,28-09-2018 04:35,-1.055143826,394.45,398.05,398.05,393.85,398.163877,398.9591763,400.0566987,43.96755902,0.904408994,0.028600544
549,10-12-2018 22:45,384.7,379.95,455.95,25-12-2018 23:20,-1.23472836,380,384.7,383.65,379.95,384.73327,385.1516827,385.8940855,23.80532083,0.951387984,0.008647545
550,22-01-2019 23:10,378.5,374.35,440.75,23-01-2019 03:10,-1.096433289,375.45,378.5,378.1,374.35,379.2836005,380.6916474,382.4046031,35.81084531,0.700872785,0.206600155
551,27-01-2019 23:25,348.9,345,407.4,28-01-2019 01:55,-1.117798796,345.35,348.9,347.2,345,349.1610491,351.3479574,354.8146422,23.77905355,0.532834101,0.074764659
552,13-05-2019 23:55,390.7,388.4,425.2,14-05-2019 00:35,-0.588686972,388.6,390.7,390.7,388.4,393.4337319,396.55214,400.1542642,24.90483343,0.537496801,0.694839238
553,03-06-2019 23:50,440.6,436.55,501.35,07-06-2019 00:00,-0.919201089,437.8,440.6,440.05,436.55,441.2667024,442.2960481,443.810556,33.1113247,0.511305533,0.151088313
554,13-08-2019 23:50,491.05,485.2,578.8,27-09-2019 00:00,17.86987069,485.25,491.05,491.05,485.2,502.0158597,508.6143435,517.0705013,18.36940064,1.18114245,2.1843652
555,03-10-2019 00:45,583.6,579.5,645.1,06-10-2019 23:50,-0.702535984,579.75,583.6,583.6,579.5,584.7891237,587.2022588,590.7498637,34.41501674,0.659698424,0.203342313
556,12-03-2020 04:20,476.8,474,518.8,12-03-2020 04:35,-0.587248322,474.25,476.8,476.75,474,477.8358528,479.272174,479.6779036,44.19415549,0.524383849,0.216780059
557,16-03-2020 00:15,480.9,474.65,574.65,16-03-2020 05:40,-1.299646496,477,480.9,480.15,474.65,481.7801503,487.1387374,497.4009125,29.10856974,0.656044986,0.182687131
558,19-03-2020 00:05,391,387.8,439,19-03-2020 01:05,-0.818414322,388,391,391,387.8,393.5965663,400.0546661,412.5017129,23.12247087,0.767263427,0.659702485
559,23-03-2020 00:20,371.45,366.85,440.45,23-03-2020 01:35,-1.238390093,367.65,371.45,370.4,366.85,373.9922187,381.6744515,397.3358703,20.62124392,0.742440605,0.679751773
560,23-03-2020 02:55,363.2,360.4,405.2,23-03-2020 03:55,-0.77092511,360.7,363.2,363.2,360.4,365.8516065,367.3600899,372.4181,34.63103547,0.688325991,0.724776499
561,26-03-2020 23:45,475,450.2,847,27-03-2020 00:45,-5.221052632,450.2,475,473.7,450.2,476.706028,477.1463555,477.6299871,40.0231305,4.960945746,0.357878412
562,27-03-2020 01:15,454.6,450,523.6,27-03-2020 01:45,-1.011878575,451,454.6,454,450,454.6381329,456.6168598,462.1746606,33.12449403,0.660792952,0.008387536
563,30-03-2020 00:40,433.8,430.95,476.55,30-03-2020 00:50,-0.656984786,430.95,433.8,433.15,430.95,434.2158172,434.734356,436.7132632,43.68160566,0.507907192,0.095762787
564,21-04-2020 00:00,492.65,489.1,545.9,21-04-2020 03:00,-0.720592713,489.65,492.65,492.25,489.1,494.9782412,498.4617164,502.8576241,28.0498167,0.528186897,0.470372431
565,24-04-2020 00:00,469,464,544,24-04-2020 03:30,-1.066098081,464.6,469,469,464,471.7839069,476.5220845,483.551537,24.56690024,0.938166311,0.590080941
566,03-05-2020 23:50,488,484,548,04-05-2020 00:20,-0.819672131,484.1,488,488,484,492.7352718,495.4786976,497.7221284,32.3715783,0.799180328,0.961017421
567,13-05-2020 00:20,522.8,519.15,577.55,13-05-2020 04:35,-0.698163734,519.15,522.8,522.65,519.15,522.9613306,524.3110845,526.2858343,41.86835453,0.669664211,0.03084944
568,29-05-2020 05:45,521.75,516.35,602.75,29-05-2020 05:55,-1.034978438,516.45,521.75,520.65,516.35,523.1533975,525.368163,526.1194752,43.39823202,0.806683953,0.26825736
569,09-06-2020 23:55,502.8,499.25,556.05,10-06-2020 23:45,-0.706046142,499.35,502.8,502.8,499.25,503.2669388,504.8085349,509.1017329,35.21765527,0.686157518,0.092781535
570,11-06-2020 23:50,491.95,487.25,562.45,02-07-2020 23:45,14.33072467,488,491.95,491.65,487.25,495.3750618,497.6294966,500.1724325,29.48136491,0.742398047,0.691407806
571,21-07-2020 05:00,610.65,602.9,726.9,03-08-2020 04:50,-1.269139442,604.35,610.65,609.9,602.9,612.3340629,613.9946708,614.8686758,43.16700651,0.909985243,0.27502355
572,21-12-2020 04:05,628,623.95,688.75,21-12-2020 04:25,-0.644904459,623.95,628,627.9,623.95,630.1628883,633.6779635,639.4568465,23.86190581,0.629081064,0.343226866
573,31-01-2021 22:55,673.5,668.9,742.5,25-02-2021 00:35,10.24498886,668.9,673.5,672.75,668.9,674.0520854,675.8374816,677.7667255,40.44242442,0.572277964,0.081905444
574,16-06-2021 23:45,690,682.3,805.5,28-06-2021 23:45,-1.115942029,685.95,690,689.6,682.3,691.4191377,692.218545,693.3490218,33.08783416,0.529292343,0.205249993
